There are many caves to be found in the Philippines.	Maraming matatagpuang kuweba sa Pilipinas.
The collision makes its taste almost like a cliche of fusion.	Ang banggaan ay gumagawa ng lasa nito halos tulad ng isang cliche ng fusion.
Who cheated?	Sinong nandaya?
Tomorrow, I kept thinking.	Bukas, nag-iisip ako.
Tomorrow we will celebrate my wife's birthday.	Magdidiwang kami bukas sa kaarawan ng asawa ko.
She learned how to drive recently.	Kamakailan lamang siya natuto magmaneho.
She saw my grandfather driving an old car.	Nakita niya ang lolo ko nagmamaneho ng lumang kotse.
It's more fun in Kiribati.	Mas masaya sa Kiribati.
A family is one you can lean on whenever you have problems.	Ang pamilya ang siyang masasandalan mo sa oras na ikaw ay may problema.
You feel guilty for it but theres no one to apologize to.	Nararamdaman mong nagkasala ka dito ngunit walang sinuman ang humihingi ng paumanhin.
He lost.	Natalo siya.
My sibling is scared to swim in the sea.	Natatakot kapatid ko lumangoy sa dagat.
How much are the native horseradish leaves?	Magkano ang malunggay?
Why were you absent yesterday?	Bakit ka liban kahapon?
We looked for souvenirs in the malls.	Naghanap kami ng mga pasalubong sa mga mall.
Will the airport open in January?	Magbubukas ba ang paliparan sa Enero?
I wanted to join you in Iceland, but I do not have money.	Gusto ko sana sumama sa iyo sa Iceland, pero wala akong pera.
I want to swim with the fishes.	nais kong lumangoy kasama ng mga isda.
I traveled around Europe.	Ako ay nakapaglakbay na sa Europa.
Your names were crossed off the list.	Di ka pumunta sa eskuwela kahapon.
It was just a bit scary because you are in the middle of the sea.	Medyo nakakatakot lang kasi dahil nasa gitna ka ng dagat.
Tom is too young to travel alone.	Masyadong bata pa si Tom para maglakbay ng mag-isa.
What's your favorite perfume?	Anong paborito mong pabango?
Tomorrow is my neighbor's birthday.	Bukas ang kaarawan ng kapitbahay ko.
No one will hold us back.	Walang pipigil sa atin.
In the island hopping you can also go scuba diving or go snorkeling.	Sa island hopping puwede ka ring mag scuba diving o mag snorkeling.
She cannot drive.	Hindi siya marunong magmaneho.
Thank you for your help.	Salamat sa tulong mo.
I felt it too.	Nadama ko rin ito.
I don't like short drives.	Ayoko ng maiikli na byahe.
I am smart even though I am fat.	Matalino naman ako kahit mataba.
Money isn't everything, but if you have no money, you can't do anything.	Hindi lahat ang pera, ngunit kung wala kang pera, hindi ka maaaring gumawa ng kahit ano.
She baked me a cake.	Nagbeyk siya ng keyk.
I need to go now.	Kailangan ko nang umalis ngayon.
How much should I allow for travel expenses?	Magkano ang ilalagay ko para sa gastusin panglakbay?
I don't have any money.	Wala akong kahit anong pera.
What did she do to you?	Anong ginawa niya sa 'yo?
What's going on?	Anong nangyayari?
I am happy.	Masaya ako.
Draw me a seven-pointed star.	Ipagdrowing mo ako ng bituwin na may pitong dulo.
Tom is driven.	Hinihimok si Tom.
That she was tired was plain to see.	Halatang pagod na siya.
Are you happy?	Masaya ka ba?
Will you sell your car to me?	Ipagbibili mo ba sa akin ang awto mo?
I sincerely hope not.	Sana talaga hindi.
I hope they aren't deceiving me.	Sana'y hindi nila ako niloloko.
I'll eat standing up.	Kakain ako nang nakatayo.
Are they leaving next week?	Aalis ba sila sa susunod na linggo?
August seventeen is the date of our vacation to Camarines Sur.	Ikalabing-pito Agosto ang petsa ng bakasyon natin sa Camarines Sur.
Do you need money?	Kailangan mo ba ng pera?
I hadnt remembered him looking that way until years later.	Hindi ko siya maalala na mukhang ganoon hanggang sa mga sumunod pa na taon.
Do not rest anymore, we are still far.	Wag na kayo magpahinga, malayo pa tayo.
My daughter doesn't know how to drive.	Hindi marunong magmaneho anak kong babae.
It's more fun in Burkina Faso.	Mas masaya sa Burkina Faso.
Is it true that my friend can drive?	Totoo ba na marunong magmaneho kaibigan ko?
Tom thinks that he's the center of the universe.	Akala ni Tom na siya'y kalagitnaan ng uniberso.
The boy fainted, but he came to when we threw water on his face.	Nahimatay ang batang lalaki, pero nahimasmasan siya nang binuhusan namin siya ng tubig.
Hug your sister.	Yakapin mo ang ate mo.
Everyone waited.	Ang bawat tao'y naghintay.
Many of our countrymen want to go to different places to see the beauty of the world they move in.	Marami sa ating kababayan ang gustong makapunta sa ibat ibang kapuluan para makita ang kagandahan ng mundong kanilang ginagalawan.
Aren't you going there?	Hindi ka ba doon pupunta?
I live in Colombia.	Nakatira ako sa Colombia.
May I see your collection of old books?	Maaari ko bang makita ang koleksyon mo ng mga lumang libro?
I don't have egg.	Wala akong itlog.
Philippine Airlines has its main hub at Ninoy Aquino International Airport in Manila.	Ang Philippine Airlines ay may pangunahing sentro sa Ninoy Aquino International Airport sa Manila.
This is my daughter.	Ito ang anak kong babae.
I want to go on a vacation next year in Sweden.	Gusto ko magbakasyon sa susunod na taon sa Suwesya.
I am going to Spain in February.	Pupunta ako sa Espanya sa Pebrero.
The knowledge of Leonor ill and unhappy was a strong determinant directing his steps back to the Philippines.	Malakas na panghila pabalik sa Pilipinas ang gayung pagkabatid sa Leonor na may karamdaman at lipos ng kalungkutan.
He grinned broadly at us.	Ngumiti siyang malapad sa amin.
He laughed.	Tumawa siya.
April nineteen is the date of our vacation to Camarines Sur.	Ikalabing-siyam ng Abril ang petsa ng bakasyon natin sa Camarines Sur.
November nine is the date of our vacation to Camarines Sur.	Ikasiyam ng Nobyembre ang petsa ng bakasyon natin sa Camarines Sur.
I remember the day you were born very well.	Alaala ko talaga ang araw na pinanganak ka.
I've got to stay on the move.	Kailangan kong manatiling gumagalaw.
We are not rich hence I only use electric fan.	Hindi kami mayaman kaya bintilador lang ang gamit ko.
Youve done your homework.	Nagawa mo na ang iyong gawaing bahay.
Go right.	Lumiko ka sa kanan.
October fifteen is the date today.	Ikalabing-lima ng Oktubre ang petsa ngayon.
I play volleyball.	Naglalaro ako ng volleyball.
How does it taste?	Ano ang lasa nyan
He had read about my project in a German magazine and wrote this very strange but charming email to me.	Nabasa niya ang tungkol sa aking proyekto sa isang Aleman na magazine at sumulat ng kakaiba ngunit kaakit-akit na email sa akin.
My aunt is scared to swim in the sea.	Natatakot tita ko lumangoy sa dagat.
But you weren't there anymore when I woke up.	Ngunit wala ka na ng ako ay gumising.
Last friday, i bought banana from the store.	Noong byernes, bumili ako ng saging sa tindahan.
He didn't mean to hit me.	Hindi niya sinadyang matamaan ako.
Do you want to buy erasers?	Gusto mo bumili ng pambura?
February nine is the date today.	Ikasiyam ng Pebrero ang petsa ngayon.
You know that I don't like eggs.	Alam mong ayaw ko ng itlog.
Madam Vicky, madam Vicky, your son fall onto the sewage.	Aling Vicky, aling Vicky, ang anak mo nahulog sa imburnal.
There is nothing wasted on a coconut tree.	Walang sayang sa puno ng niyog.
How come she hung up on you?	Bakit ka niya binabaan ng telepono?
I gave up smoking and I feel like a new man.	Tinigil ko na ang pananagarilyo at parang bagong tao na ako.
Jasons biggest regret is that he didnt sit down and play Counterstrike with those kids.	Ang pinakamalaking panghihinayang ni Jason ay hindi siya umupo at naglaro ng Counterstrike sa mga bata.
If you work for a garage, you have to pay the garage for the privilege of leasing the cab for the day.	Kung nagtatrabaho ka sa isang garahe, kailangan mong bayaran ang garahe para sa pribilehiyo ng pagpapaupa sa taksi para sa buong araw.
I am fast.	Mabilis ako.
Don't fall asleep.	Huwag kang matulog.
People who are going through a lot of pain, heartaches or problems and want to take a break often go to trips.	ang mga tao na dumaranas ng maraming sakit, pighati o problema at nais na magpahinga ay madalas na bumabiyahe.
We didnt have to keep anyone elses schedule.	Hindi namin kailangang sundan ang iskedyul ng sinuman.
Its not easy for me to travel alone to Japan.	Hindi madali para sa akin ang maglakbay ng mag-isa papuntang Japan.
Happiness doesnt just happen it has to be made, it has to be produced, created, discovered, built from the ground up.	Ang kaligayahan ay hindi lamang mangyayari - dapat itong gawin, kailangan itong gawin, nilikha, natuklasan, na binuo mula sa lupa.
I had intended to go there.	Balak kong pumaroon.
How is everyone?	Kumusta kayong lahat?
Oh! That's good!	Mabuti iyan!
This place is Picnic Groove.	Ang lugar na ito ay Picnic Groove.
Would you like a cup of milk?	Gusto mo ba ng isang tasang gatas?
Each individual is different.	Ang bawat indibidwal ay iba.
They are leaving on Monday.	Aalis sila sa Lunes.
Stay inside.	Manatili ka sa loob.
Your destination will be on the left.	Ang iyong destinasyon ay nasa kaliwa.
I want to go on a vacation next year in Andorra.	Gusto ko magbakasyon sa susunod na taon sa Andorra.
Turn on the lights, please.	Pakibukas naman ng ilaw.
Grandmother can't drive a car yet.	Hindi pa marunong magmaneho lola ko ng kotse.
Then, theres the nostalgia of preserved Victorian row houses, and the cable cars on Market Street.	Pagkatapos, may pananabik sa mga bagay na wala na ng mga nakapreserba na mga bahay ng Victorian row, at ang mga cable car sa Market Street.
First time we talked with the girl.	Unang beses namin nakausap ang babae.
Is it close?	Malapit ba?
She gazes down at the dates that encompass Gerasimovs time here on earth.	Nakita niya ang mga petsa na sumasaklaw sa panahon ni Gerasimov dito sa lupa.
It's more fun in Venezuela.	Mas masaya sa Venzuela.
Are they arriving tonight?	Darating ba sila ngayong gabi?
August four is the date of our vacation to Camarines Sur.	Ikaapat ng Agosto ang petsa ng bakasyon natin sa Camarines Sur.
We continue trekking the steep incline.	Patuloy kaming naglalakbay sa matarik na talibis.
I like your pair of eyeglasses.	Gusto ko ang salamin mo.
That's perfectly normal.	Pangkaraniwan na iyon.
Today is my grandchild's birthday.	Ngayong araw ang kaarawan ng apo ko.
I recognized your voice right away.	Nakilala ko ang boses mo agad.
From here to there.	Mula dito hanggan doon.
Can you translate this for me?	Pwede po ba isalin ito para sa akin?
Please line up.	Pumila.
I live in Mali.	Nakatira ako sa Mali.
I am going to Spain in November.	Pupunta ako sa Espanya sa Nobyembre.
I don't have knife.	Wala akong kutsilyo.
How much is the onion?	Magkano ang sibuyas?
Can you get the cards?	Pwede mo ba kuhanin ang mga baraha?
I studied before supper.	Nag-aral ako bago naghapunan.
Go get her medicine and a glass of water.	Kunin mo ang gamot niya't basong tubig.
The first time I lost my wallet was when I went to my Aunt's house in Kalayaan Evenue.	Ang unang beses na nawalan ako ng pitaka ay noong binisita ko yung tiyahin ko sa Kalayaan Avenue.
Don't pick on younger kids.	Huwag kang pumatol sa mas bata sa iyo.
Youre fine. Youre fine.	Mabuti ka. Mabuti ka.
If not, go over them again.	Kung hindi, balikan mo na.
Chris had great British banter and a DSLR camera.	Si Chris ay may mahusay na banter sa Britanya at isang DSLR camera.
December twenty-two is the date of our vacation to Camarines Sur.	Ikadalawampu't-dalawa ng Disyembre ang petsa ng bakasyon natin sa Camarines Sur.
I think this will do.	Sa tingin ko okay na ito.
Do you like to cook Japanese foods?	Gusto mo bang magluto ng pagkaing Hapon?
April twenty-two is the date today.	Ikadalawampu't-dalawa ng Abril ang petsa ngayon.
November ten is the date of our vacation to Camarines Sur.	Ikasampu ng Nobyembre ang petsa ng bakasyon natin sa Camarines Sur.
Nobody called.	Walang tumawag.
A tower of giraffes?	Isang tore ng mga giraffes?
She saw my big brother driving an new car.	Nakita niya ang kuya ko nagmamaneho ng bagong kotse.
I lost my passport.	Nawala ko ang pasaporte ko.
Can I borrow your telephone?	Pwede ko ba hiramin ang iyong telepono?
I would like to know what time my airplane leaves.	Gusto ko malaman kung ano oras aalis ang eroplanong sasakyan ko.
Today is my niece's birthday.	Ngayong araw ang kaarawan ng pamangkin kong babae.
You moved to New York City and became a taxi driver yourself?	Lumipat ka sa New York City at naging isang driver ng taxi ng mag-isa?
This is the very best method.	Ito ang pinakamainam na paraan.
November twenty-six is the date today.	Ikadalawampu't-anim ng Nobyembre ang petsa ngayon.
December eighteen is the date today.	Ikabing-walo ng Disyembre ang petsa ngayon.
I really want a beer.	Gusto ko talaga ng alak.
How long have you been here?	Gaano ka na katagal diyan?
Walk three more blocks and you will find the museum on your left.	Maglakad ka pa ng tatlong kanto at makikita mo ang museo sa kaliwa.
How long is the wait?	Gaano katagal kailangan maghintay?
Good evening!	Magandang gabi!
February eight is the date of our vacation to Camarines Sur.	Ikawalo ng Pebrero ang petsa ng bakasyon natin sa Camarines Sur.
Patrick Swayze died of pancreatic cancer on 14 September 2009.	Namatay si Patrick Swayze ng pancreatic cancer noong ika-14 ng Setyembre 2009.
I'd like a non-smoking room.	Gusto ko ng isang non-smoking room.
March twenty-five is the date today.	Ikadalawampu't-lima ng Marso ang petsa ngayon.
When people who learn return home, they keep with them this perspective for the rest of their life and they benefit from this is knowledge and perspective.	Kapag ang mga taong natututo ay bumalik sa bahay, pinanatili nila ang pananaw na ito para sa natitirang bahagi ng kanilang buhay at nakikinabang sila dahil ito ay kaalaman at pananaw.
What time will I sleep?	Anong oras kaya ako makakatulog?
We are leaving at 6 am.	Tayo ay aalis ng alasais ng umaga.
Does it hurt?	Masakit ba?
It was cold yesterday.	Malamig kahapon.
